id,full_name,first_name_x,last_name_x,is_active,person_id,first_name_y,last_name_y,school,country,height,weight,season_exp,jersey,position,rosterstatus,team_id,team_name,team_city,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag,edad,años_jugando,undrafted
202374,Solomon Alabi,Solomon,Alabi,0,202374.0,Solomon,Alabi,Florida State,Nigeria,7-1,252.0,3.0,50,Center,Inactive,1610612761.0,Raptors,Toronto,2010.0,2011.0,Y,Y,Y,2010,2,50,N,37.0,1.0,0
76019,Mark Alarie,Mark,Alarie,0,76019.0,Mark,Alarie,Duke,USA,6-8,217.0,5.0,31,Forward,Inactive,1610612764.0,Bullets,Washington,1986.0,1990.0,N,Y,Y,1986,1,18,N,61.0,4.0,0
76020,Gary Alcorn,Gary,Alcorn,0,76020.0,Gary,Alcorn,Fresno State,USA,6-9,225.0,2.0,24,Center,Inactive,1610612765.0,Pistons,Detroit,1959.0,1960.0,N,Y,Y,1959,3,16,N,89.0,1.0,0
1630583,Santi Aldama,Santi,Aldama,1,1630583.0,Santi,Aldama,Loyola-Maryland,Spain,7-0,215.0,2.0,7,Forward-Center,Active,1610612763.0,Grizzlies,Memphis,2021.0,2023.0,Y,Y,Y,2021,1,30,N,24.0,2.0,0
203128,Furkan Aldemir,Furkan,Aldemir,0,203128.0,Furkan,Aldemir,Galatasaray,Turkey,6-10,240.0,2.0,19,Forward-Center,Inactive,1610612755.0,76ers,Philadelphia,2014.0,2014.0,N,Y,Y,2012,2,53,N,34.0,0.0,0
202332,Cole Aldrich,Cole,Aldrich,0,202332.0,Cole,Aldrich,Kansas,USA,6-11,253.0,9.0,45,Center,Inactive,1610612752.0,Knicks,New York,2010.0,2017.0,Y,Y,Y,2010,1,11,N,36.0,7.0,0
200746,LaMarcus Aldridge,LaMarcus,Aldridge,0,200746.0,LaMarcus,Aldridge,University of Texas at Austin,USA,6-11,250.0,17.0,21,Center-Forward,Inactive,1610612751.0,Nets,Brooklyn,2006.0,2021.0,N,Y,Y,2006,1,2,N,40.0,15.0,0
76021,Chuck Aleksinas,Chuck,Aleksinas,0,,,,,,,,,,,,,,,,,,,,,,,,,,1
1626146,Cliff Alexander,Cliff,Alexander,0,1626146.0,Cliff,Alexander,Kansas,USA,6-8,240.0,2.0,34,Forward,Inactive,1610612757.0,Trail Blazers,Portland,2015.0,2015.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,29.0,0.0,0
724,Cory Alexander,Cory,Alexander,0,724.0,Cory,Alexander,Virginia,USA,6-1,190.0,8.0,12,Guard,Inactive,1610612759.0,Spurs,San Antonio,1995.0,2004.0,N,Y,Y,1995,1,29,N,52.0,9.0,0
2042,Courtney Alexander,Courtney,Alexander,0,,,,,,,,,,,,,,,,,,,,,,,,,,1
76022,Gary Alexander,Gary,Alexander,0,,,,,,,,,,,,,,,,,,,,,,,,,,1
201570,Joe Alexander,Joe,Alexander,0,201570.0,Joe,Alexander,West Virginia,USA,6-8,230.0,3.0,20,Forward,Inactive,1610612749.0,Bucks,Milwaukee,2008.0,2009.0,Y,Y,Y,2008,1,8,N,38.0,1.0,0
1629734,Kyle Alexander,Kyle,Alexander,0,1629734.0,Kyle,Alexander,Tennessee,Canada,6-10,216.0,2.0,17,Forward-Center,Inactive,1610612748.0,Heat,Miami,2019.0,2019.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,29.0,0.0,0
1630234,Ty-Shon Alexander,Ty-Shon,Alexander,0,1630234.0,Ty-Shon,Alexander,Creighton,USA,6-3,195.0,2.0,0,Guard,Inactive,1610612756.0,Suns,Phoenix,2020.0,2020.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,27.0,0.0,0
2349,Victor Alexander,Victor,Alexander,0,2349.0,Victor,Alexander,Iowa State,USA,6-10,265.0,5.0,9,Forward,Inactive,1610612744.0,Warriors,Golden State,1991.0,2001.0,N,Y,Y,1991,1,17,N,56.0,10.0,0
1629638,Nickeil Alexander-Walker,Nickeil,Alexander-Walker,1,1629638.0,Nickeil,Alexander-Walker,Virginia Tech,Canada,6-5,205.0,4.0,9,Guard,Active,1610612750.0,Timberwolves,Minnesota,2019.0,2023.0,Y,Y,Y,2019,1,17,N,27.0,4.0,0
76024,Steve Alford,Steve,Alford,0,76024.0,Steve,Alford,Indiana,USA,6-2,183.0,4.0,4,Guard,Inactive,1610612742.0,Mavericks,Dallas,1987.0,1990.0,N,Y,Y,1987,2,26,N,60.0,3.0,0
1628959,Rawle Alkins,Rawle,Alkins,0,1628959.0,Rawle,Alkins,Arizona,USA,6-5,225.0,2.0,20,Guard,Inactive,1610612741.0,Bulls,Chicago,2018.0,2018.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,27.0,0.0,0
76028,Bob Allen,Bob,Allen,0,76028.0,Bob,Allen,Marshall,USA,6-9,205.0,1.0,50,Forward,Inactive,1610612744.0,Warriors,San Francisco,1968.0,1968.0,N,Y,Y,1968,6,71,N,79.0,0.0,0
1628960,Grayson Allen,Grayson,Allen,1,1628960.0,Grayson,Allen,Duke,USA,6-4,198.0,5.0,12,Guard,Active,1610612749.0,Bucks,Milwaukee,2018.0,2023.0,Y,Y,Y,2018,1,21,N,30.0,5.0,0
1628386,Jarrett Allen,Jarrett,Allen,1,1628386.0,Jarrett,Allen,Texas,USA,6-9,243.0,6.0,31,Center,Active,1610612739.0,Cavaliers,Cleveland,2017.0,2023.0,N,Y,Y,2017,1,22,N,27.0,6.0,0
706,Jerome Allen,Jerome,Allen,0,,,,,,,,,,,,,,,,,,,,,,,,,,1
1628443,Kadeem Allen,Kadeem,Allen,0,1628443.0,Kadeem,Allen,Arizona,USA,6-1,200.0,3.0,,Guard,Inactive,0.0,,,2017.0,2019.0,Y,Y,Y,2017,2,53,N,32.0,2.0,0
202730,Lavoy Allen,Lavoy,Allen,0,202730.0,Lavoy,Allen,Temple,USA,6-9,260.0,7.0,5,Forward-Center,Inactive,1610612754.0,Pacers,Indiana,2011.0,2016.0,Y,Y,Y,2011,2,50,N,36.0,5.0,0
76027,Lucius Allen,Lucius,Allen,0,76027.0,Lucius,Allen,UCLA,USA,6-2,175.0,10.0,42,Guard,Inactive,1610612749.0,Bucks,Milwaukee,1969.0,1978.0,N,Y,Y,1969,1,3,N,78.0,9.0,0
2124,Malik Allen,Malik,Allen,0,2124.0,Malik,Allen,Villanova,USA,6-10,255.0,11.0,35,Forward,Inactive,1610612748.0,Heat,Miami,2001.0,2010.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,47.0,9.0,0
76025,Randy Allen,Randy,Allen,0,,,,,,,,,,,,,,,,,,,,,,,,,,1
951,Ray Allen,Ray,Allen,0,,,,,,,,,,,,,,,,,,,,,,,,,,1
2754,Tony Allen,Tony,Allen,0,2754.0,Tony,Allen,Oklahoma State,USA,6-4,213.0,14.0,,Guard-Forward,Inactive,0.0,,,2004.0,2017.0,N,Y,Y,2004,1,25,N,43.0,13.0,0
76029,Odis Allison,Odis,Allison,0,76029.0,Odis,Allison,UNLV,USA,6-6,195.0,1.0,22,Forward,Inactive,1610612744.0,Warriors,Golden State,1971.0,1971.0,N,Y,Y,1971,5,76,N,76.0,0.0,0
200984,Lance Allred,Lance,Allred,0,200984.0,Lance,Allred,Weber State,USA,6-11,250.0,2.0,41,Center,Inactive,1610612739.0,Cavaliers,Cleveland,2007.0,2007.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,44.0,0.0,0
76030,Darrell Allums,Darrell,Allums,0,76030.0,Darrell,Allums,UCLA,USA,6-8,220.0,1.0,32,Forward,Inactive,1610612742.0,Mavericks,Dallas,1980.0,1980.0,N,Y,Y,1980,5,103,N,67.0,0.0,0
201165,Morris Almond,Morris,Almond,0,201165.0,Morris,Almond,Rice,USA,6-6,225.0,4.0,21,Guard,Inactive,1610612762.0,Jazz,Utah,2007.0,2011.0,Y,Y,Y,2007,1,25,N,40.0,4.0,0
308,Derrick Alston,Derrick,Alston,0,308.0,Derrick,Alston,Duquesne,USA,6-11,225.0,3.0,,Center,Inactive,0.0,,,1994.0,1996.0,N,Y,Y,1994,2,33,N,53.0,2.0,0
1747,Rafer Alston,Rafer,Alston,0,1747.0,Rafer,Alston,Fresno State,USA,6-2,175.0,11.0,11,Guard,Inactive,1610612745.0,Rockets,Houston,1999.0,2009.0,Y,Y,Y,1998,2,39,N,49.0,10.0,0
1824,Peter Aluma,Peter,Aluma,0,1824.0,Peter,Aluma,Liberty,USA,6-10,260.0,1.0,,Center,Inactive,0.0,,,1998.0,1998.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,52.0,0.0,0
1630631,Jose Alvarado,Jose,Alvarado,1,1630631.0,Jose,Alvarado,Georgia Tech,USA,6-0,179.0,2.0,15,Guard,Active,1610612740.0,Pelicans,New Orleans,2021.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,27.0,2.0,0
680,John Amaechi,John,Amaechi,0,680.0,John,Amaechi,Penn State,United Kingdom,6-10,270.0,6.0,13,Forward-Center,Inactive,1610612753.0,Magic,Orlando,1995.0,2002.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,54.0,7.0,0
732,Ashraf Amaya,Ashraf,Amaya,0,,,,,,,,,,,,,,,,,,,,,,,,,,1
202329,Al-Farouq Aminu,Al-Farouq,Aminu,0,,,,,,,,,,,,,,,,,,,,,,,,,,1
200811,Lou Amundson,Lou,Amundson,0,200811.0,Lou,Amundson,UNLV,USA,6-9,220.0,11.0,17,Forward,Inactive,1610612756.0,Suns,Phoenix,2006.0,2015.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,42.0,9.0,0
76034,Bob Anderegg,Bob,Anderegg,0,,,,,,,,,,,,,,,,,,,,,,,,,,1
2365,Chris Andersen,Chris,Andersen,0,2365.0,Chris,Andersen,Blinn J.C.,USA,6-10,245.0,15.0,,Forward-Center,Inactive,0.0,,,2001.0,2016.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,47.0,15.0,0
2431,David Andersen,David,Andersen,0,2431.0,David,Andersen,FC Barcelona,Australia,,,20.0,,,Inactive,0.0,,,2009.0,2017.0,N,Y,Y,2002,2,36,N,45.0,8.0,0
101187,Alan Anderson,Alan,Anderson,0,101187.0,Alan,Anderson,Michigan State,USA,6-6,220.0,9.0,9,Forward-Guard,Inactive,1610612751.0,Nets,Brooklyn,2005.0,2016.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,43.0,11.0,0
202079,Antonio Anderson,Antonio,Anderson,0,202079.0,Antonio,Anderson,Memphis,USA,6-6,215.0,2.0,,Guard,Inactive,0.0,,,2009.0,2009.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,40.0,0.0,0
76035,Cliff Anderson,Cliff,Anderson,0,,,,,,,,,,,,,,,,,,,,,,,,,,1
76036,Daniel Anderson,Daniel,Anderson,0,76036.0,Daniel,Anderson,Southern California,USA,6-2,185.0,2.0,33,Guard,Inactive,1610612757.0,Trail Blazers,Portland,1974.0,1975.0,N,Y,Y,1974,6,92,N,74.0,1.0,0
1507,Derek Anderson,Derek,Anderson,0,1507.0,Derek,Anderson,Kentucky,USA,6-5,195.0,12.0,1,Guard,Inactive,1610612757.0,Trail Blazers,Portland,1997.0,2007.0,N,Y,Y,1997,1,13,N,51.0,10.0,0
76037,Dwight Anderson,Dwight,Anderson,0,76037.0,Dwight,Anderson,Southern California,USA,6-3,185.0,1.0,20,Guard,Inactive,1610612743.0,Nuggets,Denver,1982.0,1982.0,N,Y,Y,1982,2,41,N,64.0,0.0,0
944,Eric Anderson,Eric,Anderson,0,944.0,Eric,Anderson,Indiana,USA,6-9,220.0,2.0,42,Forward,Inactive,1610612752.0,Knicks,New York,1992.0,1993.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,55.0,1.0,0
246,Greg Anderson,Greg,Anderson,0,246.0,Greg,Anderson,Houston,USA,6-10,250.0,10.0,0,Center-Forward,Inactive,1610612759.0,Spurs,San Antonio,1987.0,1997.0,N,Y,Y,1987,1,23,N,61.0,10.0,0
202341,James Anderson,James,Anderson,0,202341.0,James,Anderson,Oklahoma State,USA,6-6,213.0,6.0,5,Guard-Forward,Inactive,1610612759.0,Spurs,San Antonio,2010.0,2015.0,Y,Y,Y,2010,1,20,N,36.0,5.0,0
76040,Jerome Anderson,Jerome,Anderson,0,76040.0,Jerome,Anderson,West Virginia,USA,6-5,195.0,2.0,21-23,Guard,Inactive,1610612754.0,Pacers,Indiana,1975.0,1976.0,N,Y,Y,1975,3,53,N,72.0,1.0,0
1626147,Justin Anderson,Justin,Anderson,0,1626147.0,Justin,Anderson,Virginia,USA,6-5,231.0,7.0,,Forward-Guard,Inactive,0.0,,,2015.0,2021.0,Y,Y,Y,2015,1,21,N,31.0,6.0,0
72,Kenny Anderson,Kenny,Anderson,0,72.0,Kenny,Anderson,Georgia Tech,USA,6-1,168.0,14.0,,Guard,Inactive,0.0,,,1991.0,2004.0,N,Y,Y,1991,1,2,N,55.0,13.0,0
76041,Kim Anderson,Kim,Anderson,0,76041.0,Kim,Anderson,Missouri,USA,6-7,200.0,1.0,42,Forward,Inactive,1610612757.0,Trail Blazers,Portland,1978.0,1978.0,N,Y,Y,1978,7,146,N,70.0,0.0,0
203937,Kyle Anderson,Kyle,Anderson,1,203937.0,Kyle,Anderson,UCLA,USA,6-9,230.0,9.0,5,Forward-Guard,Active,1610612750.0,Timberwolves,Minnesota,2014.0,2023.0,Y,Y,Y,2014,1,30,N,32.0,9.0,0
76042,Michael Anderson,Michael,Anderson,0,76042.0,Michael,Anderson,Drexel,USA,5-11,184.0,1.0,10,Guard,Inactive,1610612759.0,Spurs,San Antonio,1988.0,1988.0,N,Y,Y,1988,3,73,N,59.0,0.0,0
76043,Mitchell Anderson,Mitchell,Anderson,0,76043.0,Mitchell,Anderson,Bradley,USA,6-8,195.0,3.0,11,Forward,Inactive,1610612762.0,Jazz,Utah,1982.0,1984.0,N,Y,Y,1982,2,36,N,65.0,2.0,0
98,Nick Anderson,Nick,Anderson,0,98.0,Nick,Anderson,Illinois,USA,6-6,228.0,14.0,5,Forward-Guard,Inactive,1610612753.0,Magic,Orlando,1989.0,2002.0,N,Y,Y,1989,1,11,N,57.0,13.0,0
76045,Richard Anderson,Richard,Anderson,0,76045.0,Richard,Anderson,California-Santa Barbara,USA,6-10,240.0,6.0,35,Forward,Inactive,1610612757.0,Trail Blazers,Portland,1982.0,1989.0,N,Y,Y,1982,2,32,N,64.0,7.0,0
76046,Ron Anderson,Ron,Anderson,0,76046.0,Ron,Anderson,Fresno State,USA,6-7,215.0,10.0,35,Forward,Inactive,1610612755.0,76ers,Philadelphia,1984.0,1993.0,N,Y,Y,1984,2,27,N,67.0,9.0,0
201583,Ryan Anderson,Ryan,Anderson,0,201583.0,Ryan,Anderson,California,USA,6-9,240.0,12.0,,Forward,Inactive,0.0,,,2008.0,2019.0,N,Y,Y,2008,1,21,N,37.0,11.0,0
1000,Shandon Anderson,Shandon,Anderson,0,1000.0,Shandon,Anderson,Georgia,USA,6-6,215.0,10.0,49,Guard-Forward,Inactive,1610612752.0,Knicks,New York,1996.0,2005.0,N,Y,Y,1996,2,54,N,51.0,9.0,0
335,Willie Anderson,Willie,Anderson,0,335.0,Willie,Anderson,Georgia,USA,6-8,200.0,8.0,35,Guard-Forward,Inactive,1610612759.0,Spurs,San Antonio,1988.0,1996.0,N,Y,Y,1988,1,10,N,58.0,8.0,0
76048,Wally Anderzunas,Wally,Anderzunas,0,,,,,,,,,,,,,,,,,,,,,,,,,,1
101149,Martynas Andriuskevicius,Martynas,Andriuskevicius,0,101149.0,Martynas,Andriuskevicius,Zalgiris,Lithuania,7-2,240.0,2.0,15,Center,Inactive,1610612739.0,Cavaliers,Cleveland,2005.0,2006.0,Y,Y,Y,2005,2,44,N,39.0,1.0,0
76049,Don Anielak,Don,Anielak,0,76049.0,Don,Anielak,Missouri State,USA,6-7,190.0,1.0,12,Forward,Inactive,1610612752.0,Knicks,New York,1954.0,1954.0,N,Y,Y,1954,3,26,N,95.0,0.0,0
1628387,Ike Anigbogu,Ike,Anigbogu,0,1628387.0,Ike,Anigbogu,UCLA,USA,6-10,250.0,3.0,,Center,Inactive,0.0,,,2017.0,2018.0,Y,Y,Y,2017,2,47,N,27.0,1.0,0
76050,Michael Ansley,Michael,Ansley,0,76050.0,Michael,Ansley,Alabama,USA,6-7,225.0,3.0,54,Forward,Inactive,1610612753.0,Magic,Orlando,1989.0,1991.0,N,Y,Y,1989,2,37,N,58.0,2.0,0
1512,Chris Anstey,Chris,Anstey,0,1512.0,Chris,Anstey,South East Melbourne,Australia,7-0,249.0,2.0,22,Center,Inactive,1610612742.0,Mavericks,Dallas,1997.0,1999.0,N,Y,Y,1997,1,18,N,50.0,2.0,0
203507,Giannis Antetokounmpo,Giannis,Antetokounmpo,1,203507.0,Giannis,Antetokounmpo,Filathlitikos,Greece,7-0,243.0,10.0,34,Forward,Active,1610612749.0,Bucks,Milwaukee,2013.0,2023.0,N,Y,Y,2013,1,15,Y,30.0,10.0,0
1628961,Kostas Antetokounmpo,Kostas,Antetokounmpo,1,1628961.0,Kostas,Antetokounmpo,University of Dayton,Greece,6-10,200.0,4.0,37,Forward,Inactive,1610612747.0,Lakers,Los Angeles,2018.0,2020.0,Y,Y,Y,2018,2,60,N,27.0,2.0,0
203648,Thanasis Antetokounmpo,Thanasis,Antetokounmpo,1,203648.0,Thanasis,Antetokounmpo,Panathinaikos,Greece,6-7,219.0,5.0,43,Forward,Active,1610612749.0,Bucks,Milwaukee,2015.0,2023.0,Y,Y,Y,2014,2,51,N,33.0,8.0,0
2546,Carmelo Anthony,Carmelo,Anthony,0,2546.0,Carmelo,Anthony,Syracuse,USA,6-7,238.0,20.0,7,Forward,Inactive,1610612747.0,Lakers,Los Angeles,2003.0,2021.0,N,Y,Y,2003,1,3,Y,41.0,18.0,0
1630175,Cole Anthony,Cole,Anthony,1,1630175.0,Cole,Anthony,North Carolina,USA,6-3,185.0,3.0,50,Guard,Active,1610612753.0,Magic,Orlando,2020.0,2023.0,N,Y,Y,2020,1,15,N,25.0,3.0,0
21,Greg Anthony,Greg,Anthony,0,21.0,Greg,Anthony,UNLV,USA,6-1,180.0,11.0,50,Guard,Inactive,1610612752.0,Knicks,New York,1991.0,2001.0,N,Y,Y,1991,1,12,N,57.0,10.0,0
201202,Joel Anthony,Joel,Anthony,0,201202.0,Joel,Anthony,UNLV,Canada,6-9,245.0,11.0,30,Center,Inactive,1610612748.0,Heat,Miami,2007.0,2016.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,43.0,9.0,0
203544,Pero Antic,Pero,Antic,0,203544.0,Pero,Antic,Olympiacos,Macedonia,6-11,260.0,2.0,6,Forward-Center,Inactive,1610612737.0,Hawks,Atlanta,2013.0,2014.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,43.0,1.0,0
1628384,O.G. Anunoby,O.G.,Anunoby,1,1628384.0,O.G.,Anunoby,Indiana,United Kingdom,6-7,232.0,6.0,3,Forward,Active,1610612761.0,Raptors,Toronto,2017.0,2023.0,N,Y,Y,2017,1,23,N,28.0,6.0,0
203951,Keith Appling,Keith,Appling,0,,,,,,,,,,,,,,,,,,,,,,,,,,1
2737,Rafael Araujo,Rafael,Araujo,0,2737.0,Rafael,Araujo,Brigham Young,Brazil,6-11,270.0,4.0,55,Center,Inactive,1610612761.0,Raptors,Toronto,2004.0,2006.0,N,Y,Y,2004,1,8,N,45.0,2.0,0
76053,Stacey Arceneaux,Stacey,Arceneaux,0,76053.0,Stacey,Arceneaux,Iowa State,USA,6-4,210.0,1.0,,Forward,Inactive,1610612737.0,Hawks,St. Louis,1961.0,1961.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,89.0,0.0,0
76054,Nate Archibald,Nate,Archibald,0,76054.0,Nate,Archibald,Texas-El Paso,USA,6-1,150.0,13.0,1,Guard,Inactive,1610612758.0,Kings,Kansas City,1970.0,1983.0,N,Y,Y,1970,2,19,Y,77.0,13.0,0
2425,Robert Archibald,Robert,Archibald,0,2425.0,Robert,Archibald,Illinois,Scotland,6-11,250.0,3.0,34,Forward,Inactive,1610612761.0,Raptors,Toronto,2002.0,2003.0,N,Y,Y,2002,2,31,N,45.0,1.0,0
1627853,Ryan Arcidiacono,Ryan,Arcidiacono,1,1627853.0,Ryan,Arcidiacono,Villanova,USA,6-3,195.0,6.0,,Guard,Inactive,0.0,,,2017.0,2022.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,31.0,5.0,0
76055,Jim Ard,Jim,Ard,0,76055.0,Jim,Ard,Cincinnati,USA,6-9,215.0,4.0,34,Center,Inactive,1610612738.0,Celtics,Boston,1974.0,1977.0,N,Y,Y,1970,1,6,N,77.0,3.0,0
2240,Gilbert Arenas,Gilbert,Arenas,0,2240.0,Gilbert,Arenas,Arizona,USA,6-4,215.0,12.0,10,Guard,Inactive,1610612764.0,Wizards,Washington,2001.0,2011.0,N,Y,Y,2001,2,30,N,43.0,10.0,0
2772,Trevor Ariza,Trevor,Ariza,0,2772.0,Trevor,Ariza,UCLA,USA,6-8,215.0,18.0,,Forward,Inactive,0.0,,,2004.0,2021.0,N,Y,Y,2004,2,43,N,40.0,17.0,0
76056,Paul Arizin,Paul,Arizin,0,76056.0,Paul,Arizin,Villanova,USA,6-4,190.0,10.0,11,Forward,Inactive,1610612744.0,Warriors,Philadelphia,1950.0,1961.0,N,Y,Y,1950,,,Y,97.0,11.0,0
76057,Joe Arlauckas,Joe,Arlauckas,0,76057.0,Joe,Arlauckas,Niagara,USA,6-9,230.0,1.0,53,Forward,Inactive,1610612758.0,Kings,Sacramento,1987.0,1987.0,N,Y,Y,1987,4,74,N,60.0,0.0,0
769,B.J. Armstrong,B.J.,Armstrong,0,769.0,B.J.,Armstrong,Iowa,USA,6-2,185.0,11.0,11,Guard,Inactive,1610612741.0,Bulls,Chicago,1989.0,1999.0,N,Y,Y,1989,1,18,N,58.0,10.0,0
76061,Bob Armstrong,Bob,Armstrong,0,,,,,,,,,,,,,,,,,,,,,,,,,,1
2220,Brandon Armstrong,Brandon,Armstrong,0,2220.0,Brandon,Armstrong,Pepperdine,USA,6-5,185.0,4.0,1,Guard,Inactive,1610612751.0,Nets,New Jersey,2001.0,2003.0,Y,Y,Y,2001,1,23,N,45.0,2.0,0
353,Darrell Armstrong,Darrell,Armstrong,0,353.0,Darrell,Armstrong,Fayetteville State,USA,6-1,180.0,15.0,10,Guard,Inactive,1610612753.0,Magic,Orlando,1994.0,2007.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,57.0,13.0,0
200756,Hilton Armstrong,Hilton,Armstrong,0,200756.0,Hilton,Armstrong,Connecticut,USA,6-11,235.0,6.0,57,Forward-Center,Inactive,1610612740.0,Hornets,New Orleans,2006.0,2013.0,Y,Y,Y,2006,1,12,N,40.0,7.0,0
76060,Paul Armstrong,Paul,Armstrong,0,,,,,,,,,,,,,,,,,,,,,,,,,,1
76059,Tate Armstrong,Tate,Armstrong,0,76059.0,Tate,Armstrong,Duke,USA,6-3,175.0,2.0,14,Guard,Inactive,1610612741.0,Bulls,Chicago,1977.0,1978.0,N,Y,Y,1977,1,13,N,70.0,1.0,0
76062,Jesse Arnelle,Jesse,Arnelle,0,76062.0,Jesse,Arnelle,Penn State,USA,6-5,220.0,1.0,15-18,Forward,Inactive,1610612765.0,Pistons,Ft. Wayne Zollner,1955.0,1955.0,N,Y,Y,1955,2,13,N,91.0,0.0,0
76063,Jay Arnette,Jay,Arnette,0,,,,,,,,,,,,,,,,,,,,,,,,,,1
76064,Bob Arnzen,Bob,Arnzen,0,76064.0,Bob,Arnzen,Notre Dame,USA,6-5,205.0,1.0,21-30,Forward,Inactive,1610612758.0,Royals,Cincinnati,1970.0,1970.0,N,Y,Y,1969,8,103,N,78.0,0.0,0
2306,Carlos Arroyo,Carlos,Arroyo,0,2306.0,Carlos,Arroyo,Florida International,Puerto Rico,6-2,200.0,10.0,45,Guard,Inactive,1610612753.0,Magic,Orlando,2001.0,2010.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,46.0,9.0,0
201589,Darrell Arthur,Darrell,Arthur,0,201589.0,Darrell,Arthur,Kansas,USA,6-9,235.0,10.0,00,Forward,Inactive,1610612743.0,Nuggets,Denver,2008.0,2017.0,N,Y,Y,2008,1,27,N,37.0,9.0,0
76065,John Arthurs,John,Arthurs,0,76065.0,John,Arthurs,Tulane,USA,6-4,185.0,1.0,12,Guard,Inactive,1610612749.0,Bucks,Milwaukee,1969.0,1969.0,N,Y,Y,1969,6,73,N,78.0,0.0,0
1628503,Jamel Artis,Jamel,Artis,0,1628503.0,Jamel,Artis,Pittsburgh,USA,6-7,213.0,2.0,0,Guard,Inactive,1610612753.0,Magic,Orlando,2017.0,2017.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,32.0,0.0,0
201600,Omer Asik,Omer,Asik,0,201600.0,Omer,Asik,Fenerbahce,Turkey,7-0,255.0,9.0,3,Center,Inactive,1610612740.0,Pelicans,New Orleans,2010.0,2017.0,N,Y,Y,2008,2,36,N,39.0,7.0,0
355,Vincent Askew,Vincent,Askew,0,355.0,Vincent,Askew,Memphis,USA,6-6,210.0,9.0,,Guard,Inactive,0.0,,,1987.0,1997.0,N,Y,Y,1987,2,39,N,59.0,10.0,0
173,Keith Askins,Keith,Askins,0,,,,,,,,,,,,,,,,,,,,,,,,,,1
76068,Don Asmonga,Don,Asmonga,0,76068.0,Don,Asmonga,Alliance,USA,6-2,185.0,1.0,,Guard,Inactive,1610610024.0,Bullets,Baltimore,1953.0,1953.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,97.0,0.0,0
76069,Richard Atha,Richard,Atha,0,76069.0,Richard,Atha,Indiana State,USA,6-2,190.0,2.0,7,Guard,Inactive,1610612752.0,Knicks,New York,1955.0,1957.0,N,Y,Y,1953,,,N,94.0,2.0,0
1088,Chucky Atkins,Chucky,Atkins,0,1088.0,Chucky,Atkins,South Florida,USA,5-11,185.0,12.0,17,Guard,Inactive,1610612765.0,Pistons,Detroit,1999.0,2009.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,51.0,10.0,0
76070,Alvin Attles,Alvin,Attles,0,,,,,,,,,,,,,,,,,,,,,,,,,,1
76071,Chet Aubuchon,Chet,Aubuchon,0,76071.0,Chet,Aubuchon,Michigan State,USA,5-10,137.0,1.0,,Guard,Inactive,1610610028.0,Falcons,Detroit,1946.0,1946.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,109.0,0.0,0
278,Stacey Augmon,Stacey,Augmon,0,278.0,Stacey,Augmon,UNLV,USA,6-8,213.0,16.0,2,Forward-Guard,Inactive,1610612737.0,Hawks,Atlanta,1991.0,2005.0,N,Y,Y,1991,1,9,N,57.0,14.0,0
201571,D.J. Augustin,D.J.,Augustin,0,201571.0,D.J.,Augustin,Texas-Austin,USA,5-11,183.0,14.0,4,Guard,Active,1610612745.0,Rockets,Houston,2008.0,2023.0,N,Y,Y,2008,1,9,N,37.0,15.0,0
200788,James Augustine,James,Augustine,0,200788.0,James,Augustine,Illinois,USA,6-10,235.0,2.0,40,Forward,Inactive,1610612753.0,Magic,Orlando,2006.0,2007.0,Y,Y,Y,2006,2,41,N,41.0,1.0,0
1134,Ike Austin,Ike,Austin,0,1134.0,Ike,Austin,Arizona State,USA,6-10,288.0,9.0,,Center,Inactive,0.0,,,1991.0,2001.0,N,Y,Y,1991,2,48,N,56.0,10.0,0
76073,John Austin,John,Austin,0,76073.0,John,Austin,Boston College,USA,6-0,170.0,1.0,34,Guard,Inactive,1610612764.0,Bullets,Baltimore,1966.0,1966.0,N,Y,Y,1966,4,38,N,81.0,0.0,0
