game_id,league_id,lead_changes,times_tied,team_id,team_abbreviation,team_city,pts_paint,pts_2nd_chance,pts_fb,largest_lead,team_turnovers,total_turnovers,team_rebounds,pts_off_to,venue
29600377,0,1,1,1610612748,MIA,Miami,44,34,6,13,1.0,14.0,9.0,,home
29600373,0,0,4,1610612739,CLE,Cleveland,30,7,4,0,0.0,14.0,7.0,,home
29600378,0,18,9,1610612756,PHX,Phoenix,58,21,21,9,0.0,12.0,12.0,,home
29600372,0,7,6,1610612737,ATL,Atlanta,28,18,4,8,1.0,9.0,6.0,,home
29600376,0,4,2,1610612745,HOU,Houston,56,13,12,4,1.0,12.0,6.0,,home
29600381,0,1,0,1610612765,DET,Detroit,46,14,8,4,0.0,13.0,12.0,,home
29600389,0,8,9,1610612744,GSW,Golden State,44,10,32,20,0.0,17.0,5.0,,home
29600392,0,0,2,1610612763,VAN,Vancouver,36,14,13,0,1.0,17.0,7.0,,home
29600387,0,0,0,1610612745,HOU,Houston,46,2,12,17,1.0,19.0,6.0,,home
29600390,0,6,1,1610612755,PHI,Philadelphia,56,10,14,30,0.0,12.0,6.0,,home
29600383,0,4,1,1610612753,ORL,Orlando,22,13,5,1,1.0,14.0,8.0,,home
29600391,0,6,6,1610612757,POR,Portland,32,12,6,19,2.0,22.0,8.0,,home
29600384,0,12,14,1610612741,CHI,Chicago,34,27,8,3,0.0,11.0,9.0,,home
29600386,0,8,14,1610612754,IND,Indiana,34,11,6,8,1.0,19.0,10.0,,home
29600393,0,0,0,1610612760,SEA,Seattle,34,15,4,13,1.0,18.0,10.0,,home
29600396,0,0,0,1610612766,CHH,Charlotte,44,11,6,0,2.0,14.0,11.0,,home
29600399,0,10,6,1610612738,BOS,Boston,54,18,20,10,0.0,16.0,9.0,,home
29600397,0,10,2,1610612739,CLE,Cleveland,30,4,10,8,0.0,13.0,4.0,,home
29600395,0,6,3,1610612764,WAS,Washington,56,19,24,22,0.0,12.0,10.0,,home
29600394,0,4,9,1610612751,NJN,New Jersey,40,17,10,11,1.0,16.0,7.0,,home
29600400,0,5,4,1610612753,ORL,Orlando,28,6,6,2,2.0,18.0,11.0,,home
29600405,0,10,6,1610612760,SEA,Seattle,44,11,22,2,0.0,17.0,7.0,,home
29600404,0,14,16,1610612750,MIN,Minnesota,36,19,2,9,2.0,18.0,8.0,,home
29600401,0,12,6,1610612737,ATL,Atlanta,30,12,7,8,0.0,18.0,10.0,,home
29600406,0,2,1,1610612745,HOU,Houston,46,20,15,14,1.0,15.0,7.0,,home
29600408,0,3,3,1610612738,BOS,Boston,38,15,14,3,0.0,21.0,12.0,,home
29600407,0,6,4,1610612762,UTA,Utah,60,15,17,28,1.0,10.0,2.0,,home
29600402,0,0,2,1610612766,CHH,Charlotte,32,9,8,0,0.0,19.0,6.0,,home
29600409,0,7,7,1610612756,PHX,Phoenix,38,15,13,15,0.0,15.0,4.0,,home
29600413,0,0,0,1610612757,POR,Portland,50,17,16,35,1.0,20.0,6.0,,home
29600412,0,14,16,1610612747,LAL,Los Angeles,60,15,16,17,1.0,14.0,9.0,,home
29600410,0,1,7,1610612754,IND,Indiana,36,17,14,8,2.0,26.0,12.0,,home
29600423,0,0,0,1610612763,VAN,Vancouver,38,18,8,0,0.0,16.0,6.0,,home
29600417,0,7,9,1610612765,DET,Detroit,30,20,11,20,0.0,12.0,11.0,,home
29600422,0,4,1,1610612746,LAC,Los Angeles,42,18,6,21,1.0,12.0,9.0,,home
29600416,0,4,1,1610612739,CLE,Cleveland,24,13,7,33,0.0,11.0,14.0,,home
29600414,0,5,3,1610612752,NYK,New York,46,12,13,16,0.0,22.0,8.0,,home
29600420,0,13,10,1610612743,DEN,Denver,48,13,14,8,0.0,12.0,6.0,,home
29600418,0,4,3,1610612754,IND,Indiana,30,16,12,14,0.0,11.0,6.0,,home
29600421,0,0,0,1610612758,SAC,Sacramento,36,16,4,0,0.0,16.0,8.0,,home
29600425,0,6,6,1610612761,TOR,Toronto,46,13,17,5,0.0,14.0,9.0,,home
29600424,0,4,6,1610612752,NYK,New York,38,19,18,15,0.0,23.0,5.0,,home
29600428,0,5,5,1610612739,CLE,Cleveland,42,20,7,16,0.0,19.0,8.0,,home
29600432,0,3,8,1610612747,LAL,Los Angeles,44,15,8,13,0.0,8.0,7.0,,home
29600431,0,13,6,1610612762,UTA,Utah,30,0,9,4,0.0,21.0,5.0,,home
29600427,0,3,7,1610612742,DAL,Dallas,40,11,7,6,2.0,17.0,11.0,,home
29600436,0,4,6,1610612754,IND,Indiana,40,14,12,13,1.0,17.0,3.0,,home
29600441,0,0,2,1610612763,VAN,Vancouver,36,10,14,0,1.0,21.0,5.0,,home
29600434,0,10,7,1610612750,MIN,Minnesota,44,11,20,16,0.0,25.0,5.0,,home
29600440,0,10,12,1610612755,PHI,Philadelphia,38,28,2,6,0.0,18.0,8.0,,home
29600438,0,9,7,1610612743,DEN,Denver,40,13,19,7,0.0,13.0,15.0,,home
29600437,0,0,0,1610612741,CHI,Chicago,56,20,25,29,0.0,12.0,9.0,,home
29600435,0,1,1,1610612751,NJN,New Jersey,42,12,11,2,1.0,14.0,8.0,,home
29600439,0,1,1,1610612747,LAL,Los Angeles,38,15,22,20,0.0,13.0,15.0,,home
29600447,0,13,13,1610612742,DAL,Dallas,40,20,15,4,0.0,9.0,9.0,,home
29600442,0,12,5,1610612766,CHH,Charlotte,36,12,8,0,0.0,17.0,4.0,,home
29600444,0,3,2,1610612739,CLE,Cleveland,34,20,4,19,1.0,14.0,14.0,,home
29600449,0,8,8,1610612762,UTA,Utah,40,4,15,15,0.0,14.0,10.0,,home
29600445,0,0,2,1610612765,DET,Detroit,56,20,29,47,1.0,21.0,6.0,,home
29600446,0,3,7,1610612750,MIN,Minnesota,38,11,18,7,1.0,15.0,7.0,,home
29600443,0,4,6,1610612737,ATL,Atlanta,34,6,16,19,0.0,14.0,10.0,,home
29600454,0,5,1,1610612747,LAL,Los Angeles,54,12,28,14,0.0,16.0,6.0,,home
29600451,0,9,5,1610612752,NYK,New York,34,13,6,15,0.0,17.0,10.0,,home
29600452,0,6,3,1610612759,SAS,San Antonio,34,11,14,1,1.0,15.0,9.0,,home
29600450,0,28,11,1610612738,BOS,Boston,46,12,12,7,1.0,14.0,6.0,,home
29600455,0,0,0,1610612741,CHI,Chicago,32,17,12,26,0.0,8.0,9.0,,home
29600456,0,5,15,1610612744,GSW,Golden State,36,15,5,7,0.0,12.0,2.0,,home
29600462,0,7,2,1610612746,LAC,Los Angeles,30,10,27,7,3.0,18.0,17.0,,home
29600466,0,3,5,1610612743,DEN,Denver,42,15,8,29,2.0,17.0,9.0,,home
29600458,0,4,0,1610612742,DAL,Dallas,30,16,10,3,1.0,22.0,17.0,,home
29600459,0,0,0,1610612759,SAS,San Antonio,38,9,17,0,1.0,25.0,11.0,,home
29600467,0,9,9,1610612748,MIA,Miami,24,17,12,3,1.0,22.0,11.0,,home
29600465,0,5,2,1610612750,MIN,Minnesota,28,17,9,9,0.0,11.0,5.0,,home
29600460,0,1,3,1610612755,PHI,Philadelphia,40,13,14,6,0.0,12.0,11.0,,home
29600463,0,12,12,1610612749,MIL,Milwaukee,20,9,8,12,0.0,10.0,6.0,,home
29600474,0,2,2,1610612766,CHH,Charlotte,38,13,28,0,1.0,16.0,12.0,,home
29600471,0,11,10,1610612745,HOU,Houston,22,21,2,11,1.0,23.0,8.0,,home
29600476,0,7,6,1610612748,MIA,Miami,22,12,7,6,2.0,17.0,15.0,,home
29600472,0,25,19,1610612749,MIL,Milwaukee,32,4,0,9,1.0,16.0,14.0,,home
29600475,0,5,4,1610612763,VAN,Vancouver,38,14,6,16,0.0,15.0,6.0,,home
29600473,0,14,6,1610612760,SEA,Seattle,48,21,9,11,0.0,6.0,11.0,,home
29600469,0,9,6,1610612742,DAL,Dallas,50,9,21,23,1.0,16.0,9.0,,home
29600470,0,12,17,1610612764,WAS,Washington,52,22,20,5,2.0,20.0,9.0,,home
29600468,0,5,6,1610612738,BOS,Boston,48,17,27,24,0.0,12.0,5.0,,home
29600477,0,9,17,1610612750,MIN,Minnesota,52,20,6,9,0.0,19.0,8.0,,home
29600479,0,9,6,1610612761,TOR,Toronto,36,19,15,16,0.0,18.0,10.0,,home
29600487,0,0,4,1610612756,PHX,Phoenix,46,10,9,14,0.0,7.0,6.0,,home
29600484,0,1,4,1610612759,SAS,San Antonio,20,11,16,2,1.0,12.0,11.0,,home
29600485,0,9,3,1610612741,CHI,Chicago,58,28,27,18,0.0,8.0,7.0,,home
29600483,0,8,8,1610612764,WAS,Washington,62,10,16,18,0.0,23.0,14.0,,home
29600488,0,7,4,1610612748,MIA,Miami,38,14,18,5,0.0,14.0,14.0,,home
29600486,0,15,7,1610612743,DEN,Denver,32,18,20,6,1.0,15.0,11.0,,home
29600481,0,15,10,1610612752,NYK,New York,50,11,9,13,0.0,24.0,11.0,,home
29600482,0,6,2,1610612745,HOU,Houston,56,15,24,28,0.0,21.0,6.0,,home
29600495,0,5,4,1610612746,LAC,Los Angeles,38,22,7,15,1.0,21.0,9.0,,home
29600490,0,1,1,1610612761,TOR,Toronto,36,15,13,42,1.0,21.0,12.0,,home
29600496,0,8,9,1610612743,DEN,Denver,44,10,13,9,2.0,14.0,9.0,,home
29600491,0,13,22,1610612759,SAS,San Antonio,46,20,16,9,0.0,12.0,7.0,,home
29600498,0,16,17,1610612758,SAC,Sacramento,30,20,8,10,1.0,22.0,14.0,,home
29600494,0,10,10,1610612745,HOU,Houston,28,4,6,5,0.0,12.0,9.0,,home
29600493,0,2,4,1610612762,UTA,Utah,28,13,5,2,0.0,17.0,6.0,,home
29600492,0,1,3,1610612739,CLE,Cleveland,26,10,5,2,0.0,18.0,11.0,,home
29600500,0,4,5,1610612749,MIL,Milwaukee,54,23,28,27,0.0,15.0,10.0,,home
29600501,0,13,13,1610612758,SAC,Sacramento,46,20,8,7,0.0,15.0,1.0,,home
29600503,0,10,4,1610612762,UTA,Utah,34,14,8,14,0.0,15.0,10.0,,home
29600502,0,10,5,1610612753,ORL,Orlando,40,15,2,6,1.0,16.0,5.0,,home
29600507,0,16,13,1610612743,DEN,Denver,36,14,14,6,2.0,11.0,9.0,,home
29600506,0,3,2,1610612756,PHX,Phoenix,36,14,22,26,0.0,18.0,7.0,,home
29600504,0,1,5,1610612748,MIA,Miami,42,14,13,22,1.0,17.0,14.0,,home
29600505,0,5,5,1610612739,CLE,Cleveland,32,15,4,12,0.0,11.0,6.0,,home
29600515,0,0,0,1610612765,DET,Detroit,32,12,10,0,1.0,9.0,6.0,,home
29600510,0,12,7,1610612764,WAS,Washington,54,9,10,9,1.0,16.0,6.0,,home
29600511,0,2,0,1610612745,HOU,Houston,34,9,9,25,1.0,22.0,1.0,,home
29600512,0,5,5,1610612756,PHX,Phoenix,64,18,11,10,0.0,13.0,10.0,,home
29600513,0,11,5,1610612763,VAN,Vancouver,30,7,28,10,1.0,16.0,11.0,,home
29600508,0,5,9,1610612744,GSW,Golden State,64,14,11,7,0.0,21.0,7.0,,home
29600509,0,21,18,1610612737,ATL,Atlanta,36,15,7,4,2.0,13.0,10.0,,home
29600519,0,0,1,1610612742,DAL,Dallas,36,11,11,0,1.0,19.0,7.0,,home
29600523,0,1,1,1610612763,VAN,Vancouver,32,14,10,2,0.0,17.0,8.0,,home
29600517,0,16,14,1610612751,NJN,New Jersey,38,18,13,13,0.0,17.0,15.0,,home
29600522,0,4,1,1610612760,SEA,Seattle,42,13,26,45,0.0,18.0,13.0,,home
29600521,0,10,9,1610612754,IND,Indiana,50,19,16,22,4.0,13.0,7.0,,home
29600518,0,10,6,1610612741,CHI,Chicago,48,26,10,23,0.0,9.0,5.0,,home
29600516,0,0,1,1610612755,PHI,Philadelphia,62,14,10,0,0.0,13.0,10.0,,home
29600520,0,1,1,1610612752,NYK,New York,30,25,11,21,1.0,17.0,11.0,,home
29600524,0,2,4,1610612748,MIA,Miami,52,13,23,19,1.0,20.0,12.0,,home
29600525,0,9,4,1610612753,ORL,Orlando,24,10,7,4,1.0,12.0,14.0,,home
29600528,0,3,4,1610612756,PHX,Phoenix,32,7,17,12,0.0,24.0,8.0,,home
29600534,0,9,6,1610612745,HOU,Houston,34,15,18,10,0.0,14.0,7.0,,home
29600538,0,5,4,1610612762,UTA,Utah,70,14,22,40,0.0,13.0,9.0,,home
29600535,0,1,3,1610612758,SAC,Sacramento,20,20,5,2,0.0,17.0,12.0,,home
29600533,0,0,0,1610612741,CHI,Chicago,44,12,30,27,0.0,11.0,5.0,,home
29600536,0,3,7,1610612757,POR,Portland,66,17,15,4,1.0,15.0,10.0,,home
29600537,0,7,1,1610612760,SEA,Seattle,52,20,13,18,0.0,10.0,8.0,,home
29600531,0,9,10,1610612748,MIA,Miami,38,12,18,14,1.0,14.0,13.0,,home
29600539,0,9,6,1610612764,WAS,Washington,52,12,11,11,1.0,23.0,6.0,,home
29600541,0,7,6,1610612737,ATL,Atlanta,34,18,12,27,0.0,17.0,10.0,,home
29600542,0,2,6,1610612744,GSW,Golden State,32,10,21,13,2.0,16.0,7.0,,home
29600544,0,13,7,1610612752,NYK,New York,36,12,7,15,0.0,16.0,5.0,,home
29600545,0,26,11,1610612747,LAL,Los Angeles,42,18,18,9,0.0,13.0,11.0,,home
29600540,0,1,0,1610612751,NJN,New Jersey,44,13,14,2,0.0,14.0,7.0,,home
29600543,0,31,10,1610612742,DAL,Dallas,36,7,15,8,0.0,13.0,5.0,,home
29600547,0,3,4,1610612755,PHI,Philadelphia,34,28,7,2,1.0,10.0,12.0,,home
29600549,0,2,7,1610612746,LAC,Los Angeles,36,7,11,8,1.0,13.0,10.0,,home
29600551,0,0,0,1610612763,VAN,Vancouver,56,17,25,14,2.0,17.0,13.0,,home
29600548,0,3,4,1610612741,CHI,Chicago,34,19,6,3,2.0,14.0,5.0,,home
29600546,0,1,1,1610612753,ORL,Orlando,38,8,10,17,0.0,13.0,8.0,,home
29600550,0,20,8,1610612757,POR,Portland,36,8,5,7,0.0,16.0,10.0,,home
29600553,0,6,5,1610612749,MIL,Milwaukee,62,23,20,17,0.0,11.0,7.0,,home
29600552,0,0,1,1610612764,WAS,Washington,28,8,2,0,0.0,17.0,13.0,,home
29600556,0,0,0,1610612743,DEN,Denver,48,15,13,29,1.0,11.0,10.0,,home
29600560,0,3,1,1610612760,SEA,Seattle,54,17,8,16,0.0,16.0,8.0,,home
29600557,0,5,3,1610612739,CLE,Cleveland,20,11,6,2,2.0,19.0,11.0,,home
29600554,0,0,1,1610612766,CHH,Charlotte,36,24,7,0,0.0,8.0,4.0,,home
29600558,0,4,3,1610612756,PHX,Phoenix,38,14,10,7,0.0,14.0,8.0,,home
29600561,0,16,10,1610612764,WAS,Washington,60,13,26,9,0.0,16.0,10.0,,home
29600566,0,3,2,1610612749,MIL,Milwaukee,38,19,13,6,6.0,16.0,14.0,,home
29600562,0,1,1,1610612737,ATL,Atlanta,34,11,0,2,1.0,12.0,11.0,,home
29600564,0,6,5,1610612761,TOR,Toronto,52,17,30,26,0.0,11.0,7.0,,home
29600567,0,5,4,1610612742,DAL,Dallas,40,16,6,3,0.0,21.0,6.0,,home
29600565,0,3,1,1610612741,CHI,Chicago,20,12,15,17,4.0,23.0,10.0,,home
29600563,0,8,7,1610612766,CHH,Charlotte,30,18,7,0,0.0,12.0,13.0,,home
29600568,0,4,2,1610612757,POR,Portland,56,5,18,21,0.0,16.0,12.0,,home
29600573,0,15,13,1610612765,DET,Detroit,28,17,6,8,1.0,10.0,7.0,,home
29600570,0,12,4,1610612759,SAS,San Antonio,38,6,13,7,0.0,12.0,11.0,,home
29600571,0,0,0,1610612743,DEN,Denver,36,30,20,16,0.0,11.0,4.0,,home
29600582,0,0,2,1610612750,MIN,Minnesota,34,19,15,27,1.0,20.0,10.0,,home
29600579,0,0,0,1610612751,NJN,New Jersey,56,19,9,0,1.0,9.0,5.0,,home
29600581,0,5,9,1610612765,DET,Detroit,30,16,4,20,0.0,13.0,4.0,,home
29600577,0,1,1,1610612741,CHI,Chicago,32,24,6,19,0.0,22.0,7.0,,home
29600578,0,11,8,1610612754,IND,Indiana,26,6,11,7,0.0,19.0,6.0,,home
29600575,0,2,1,1610612749,MIL,Milwaukee,44,15,11,1,1.0,11.0,7.0,,home
29600585,0,8,11,1610612752,NYK,New York,40,15,2,5,0.0,13.0,8.0,,home
29600586,0,17,12,1610612764,WAS,Washington,60,10,10,7,0.0,7.0,6.0,,home
29600589,0,5,4,1610612746,LAC,Los Angeles,50,18,9,15,1.0,13.0,9.0,,home
29600584,0,5,7,1610612758,SAC,Sacramento,50,12,28,22,0.0,16.0,6.0,,home
29600587,0,0,1,1610612759,SAS,San Antonio,38,16,11,17,1.0,12.0,5.0,,home
29600588,0,9,5,1610612756,PHX,Phoenix,66,13,21,8,0.0,14.0,6.0,,home
29600596,0,7,0,1610612741,CHI,Chicago,48,8,24,23,0.0,12.0,6.0,,home
29600598,0,21,16,1610612745,HOU,Houston,30,14,2,9,0.0,19.0,11.0,,home
29600591,0,9,9,1610612764,WAS,Washington,54,17,24,13,0.0,13.0,14.0,,home
29600593,0,1,2,1610612739,CLE,Cleveland,48,17,11,33,0.0,11.0,16.0,,home
29600594,0,8,3,1610612755,PHI,Philadelphia,30,12,11,3,3.0,16.0,14.0,,home
29600592,0,11,5,1610612738,BOS,Boston,54,16,8,7,0.0,12.0,13.0,,home
29600599,0,6,4,1610612757,POR,Portland,44,12,9,9,1.0,19.0,10.0,,home
29600603,0,6,4,1610612747,LAL,Los Angeles,42,17,8,21,1.0,14.0,13.0,,home
29600602,0,0,4,1610612759,SAS,San Antonio,36,13,12,0,1.0,20.0,9.0,,home
29600604,0,0,3,1610612756,PHX,Phoenix,20,2,10,0,0.0,18.0,9.0,,home
29600605,0,4,5,1610612763,VAN,Vancouver,38,18,8,4,2.0,16.0,6.0,,home
29600611,0,1,1,1610612749,MIL,Milwaukee,42,11,12,2,0.0,14.0,11.0,,home
29600608,0,6,8,1610612753,ORL,Orlando,44,10,10,4,0.0,17.0,5.0,,home
29600614,0,6,5,1610612743,DEN,Denver,40,16,18,10,0.0,18.0,13.0,,home
29600613,0,7,2,1610612747,LAL,Los Angeles,46,6,19,23,1.0,15.0,4.0,,home
29600609,0,0,1,1610612757,POR,Portland,38,9,13,0,1.0,20.0,12.0,,home
29600616,0,0,0,1610612741,CHI,Chicago,58,23,22,26,0.0,20.0,8.0,,home
29600610,0,3,1,1610612766,CHH,Charlotte,26,13,15,0,1.0,16.0,9.0,,home
29600607,0,0,1,1610612751,NJN,New Jersey,16,5,4,0,0.0,20.0,9.0,,home
29600623,0,14,8,1610612747,LAL,Los Angeles,38,18,19,8,0.0,13.0,14.0,,home
29600620,0,6,0,1610612766,CHH,Charlotte,30,13,8,0,1.0,16.0,11.0,,home
29600622,0,4,6,1610612757,POR,Portland,28,4,10,18,0.0,18.0,7.0,,home
29600617,0,10,6,1610612755,PHI,Philadelphia,54,17,20,10,0.0,17.0,9.0,,home
29600618,0,17,8,1610612753,ORL,Orlando,54,18,7,8,0.0,15.0,16.0,,home
29600619,0,1,1,1610612748,MIA,Miami,46,12,16,24,1.0,20.0,7.0,,home
29600624,0,0,0,1610612744,GSW,Golden State,36,15,2,0,2.0,21.0,9.0,,home
29600621,0,2,2,1610612739,CLE,Cleveland,18,9,2,10,1.0,14.0,8.0,,home
29600629,0,3,4,1610612763,VAN,Vancouver,42,18,17,2,2.0,12.0,13.0,,home
29600630,0,8,3,1610612758,SAC,Sacramento,46,15,8,2,3.0,17.0,7.0,,home
29600625,0,2,3,1610612756,PHX,Phoenix,42,17,15,2,0.0,11.0,9.0,,home
29600628,0,4,7,1610612737,ATL,Atlanta,20,7,5,2,0.0,8.0,9.0,,home
29600636,0,0,0,1610612744,GSW,Golden State,36,16,2,0,2.0,22.0,3.0,,home
29600631,0,1,4,1610612738,BOS,Boston,56,13,19,6,0.0,14.0,7.0,,home
29600637,0,8,3,1610612764,WAS,Washington,34,22,5,3,1.0,20.0,8.0,,home
29600635,0,8,8,1610612750,MIN,Minnesota,42,19,0,9,0.0,13.0,9.0,,home
29600633,0,7,2,1610612749,MIL,Milwaukee,46,14,2,4,1.0,10.0,7.0,,home
29600632,0,2,5,1610612755,PHI,Philadelphia,44,14,18,9,0.0,22.0,12.0,,home
29600638,0,15,5,1610612763,VAN,Vancouver,30,12,21,4,2.0,14.0,2.0,,home
29600634,0,4,2,1610612754,IND,Indiana,38,21,14,32,1.0,19.0,8.0,,home
29600640,0,3,2,1610612761,TOR,Toronto,46,16,38,26,1.0,15.0,10.0,,home
29600639,0,0,1,1610612765,DET,Detroit,40,3,10,16,1.0,9.0,8.0,,home
29600644,0,12,7,1610612743,DEN,Denver,42,16,17,7,0.0,9.0,10.0,,home
29600645,0,6,7,1610612746,LAC,Los Angeles,48,19,16,15,0.0,19.0,4.0,,home
29600643,0,2,5,1610612762,UTA,Utah,36,27,18,12,1.0,15.0,6.0,,home
29600641,0,11,5,1610612739,CLE,Cleveland,28,9,12,7,2.0,18.0,2.0,,home
29600642,0,21,13,1610612749,MIL,Milwaukee,56,11,21,13,0.0,20.0,8.0,,home
29600653,0,1,2,1610612737,ATL,Atlanta,34,28,13,3,1.0,9.0,6.0,,home
29600650,0,4,7,1610612765,DET,Detroit,40,15,10,1,0.0,18.0,11.0,,home
29600647,0,3,5,1610612752,NYK,New York,32,19,4,4,1.0,20.0,6.0,,home
29600648,0,3,2,1610612745,HOU,Houston,52,8,9,14,1.0,20.0,9.0,,home
29600655,0,2,2,1610612741,CHI,Chicago,30,12,9,19,1.0,14.0,10.0,,home
29600654,0,0,0,1610612764,WAS,Washington,50,14,23,0,0.0,14.0,6.0,,home
29600646,0,5,0,1610612763,VAN,Vancouver,54,14,13,16,0.0,20.0,11.0,,home
29600652,0,7,7,1610612750,MIN,Minnesota,38,11,12,10,0.0,10.0,12.0,,home
29600656,0,11,3,1610612761,TOR,Toronto,52,15,25,9,0.0,19.0,3.0,,home
29600658,0,0,0,1610612762,UTA,Utah,54,16,13,38,1.0,19.0,10.0,,home
29600662,0,2,3,1610612766,CHH,Charlotte,38,10,6,0,1.0,13.0,7.0,,home
29600664,0,3,2,1610612758,SAC,Sacramento,32,13,15,2,0.0,19.0,8.0,,home
29600659,0,14,9,1610612752,NYK,New York,32,16,16,8,0.0,16.0,7.0,,home
29600661,0,11,5,1610612753,ORL,Orlando,56,17,14,27,0.0,16.0,10.0,,home
29600665,0,7,1,1610612746,LAC,Los Angeles,54,12,25,26,1.0,26.0,5.0,,home
29600666,0,3,4,1610612737,ATL,Atlanta,40,18,6,25,0.0,9.0,7.0,,home
29600667,0,15,9,1610612741,CHI,Chicago,26,12,8,4,1.0,8.0,12.0,,home
29600660,0,5,5,1610612763,VAN,Vancouver,32,15,10,6,1.0,10.0,9.0,,home
29600670,0,2,3,1610612761,TOR,Toronto,36,4,11,6,2.0,11.0,15.0,,home
29600671,0,10,5,1610612764,WAS,Washington,42,10,23,4,0.0,17.0,9.0,,home
29600672,0,8,4,1610612756,PHX,Phoenix,56,17,21,30,0.0,9.0,7.0,,home
29600668,0,5,8,1610612738,BOS,Boston,58,16,23,4,0.0,13.0,8.0,,home
29600674,0,16,10,1610612760,SEA,Seattle,48,13,2,3,0.0,17.0,5.0,,home
29600673,0,5,6,1610612741,CHI,Chicago,26,16,11,3,1.0,13.0,10.0,,home
29600669,0,0,1,1610612759,SAS,San Antonio,38,19,10,0,1.0,10.0,7.0,,home
29600681,0,3,4,1610612763,VAN,Vancouver,46,17,8,9,0.0,16.0,9.0,,home
29600677,0,3,5,1610612738,BOS,Boston,60,19,22,10,1.0,21.0,10.0,,home
29600679,0,2,0,1610612758,SAC,Sacramento,34,13,3,1,0.0,15.0,11.0,,home
29600675,0,6,4,1610612752,NYK,New York,34,16,14,18,1.0,17.0,7.0,,home
29600689,0,13,4,1610612763,VAN,Vancouver,48,17,4,8,1.0,22.0,10.0,0.0,home
29600685,0,0,3,1610612755,PHI,Philadelphia,46,14,8,0,1.0,11.0,8.0,,home
29600688,0,3,0,1610612742,DAL,Dallas,36,20,13,2,1.0,11.0,6.0,,home
29600692,0,13,11,1610612756,PHX,Phoenix,48,14,14,9,0.0,9.0,12.0,,home
29600683,0,15,16,1610612751,NJN,New Jersey,32,15,18,7,0.0,11.0,12.0,,home
29600691,0,6,7,1610612762,UTA,Utah,50,14,15,31,1.0,11.0,6.0,,home
29600682,0,5,1,1610612764,WAS,Washington,46,14,10,12,0.0,19.0,16.0,,home
29600687,0,7,9,1610612761,TOR,Toronto,32,16,18,6,0.0,13.0,11.0,,home
29600684,0,2,3,1610612748,MIA,Miami,48,21,11,20,1.0,16.0,11.0,,home
29600693,0,1,4,1610612760,SEA,Seattle,62,14,17,31,1.0,17.0,11.0,,home
29600697,0,3,11,1610612754,IND,Indiana,30,5,0,10,1.0,16.0,13.0,,home
29600699,0,0,0,1610612759,SAS,San Antonio,52,20,13,0,0.0,17.0,7.0,,home
29600694,0,6,3,1610612766,CHH,Charlotte,52,15,10,0,0.0,14.0,6.0,,home
29600700,0,3,6,1610612756,PHX,Phoenix,66,14,33,43,0.0,15.0,6.0,,home
29600695,0,4,2,1610612737,ATL,Atlanta,46,17,9,28,0.0,17.0,7.0,,home
29600698,0,4,4,1610612750,MIN,Minnesota,32,18,10,1,0.0,15.0,14.0,,home
29600703,0,6,15,1610612742,DAL,Dallas,52,13,19,10,0.0,12.0,6.0,,home
29600702,0,3,4,1610612754,IND,Indiana,50,12,9,4,2.0,27.0,8.0,,home
29600704,0,4,3,1610612743,DEN,Denver,26,8,9,2,0.0,19.0,8.0,,home
29600701,0,2,3,1610612755,PHI,Philadelphia,26,9,12,9,1.0,21.0,15.0,,home
29600706,0,4,7,1610612758,SAC,Sacramento,44,20,15,10,1.0,15.0,14.0,,home
29600705,0,0,2,1610612757,POR,Portland,46,16,11,0,0.0,16.0,9.0,,home
29600713,0,3,2,1610612746,LAC,Los Angeles,30,7,2,8,1.0,20.0,10.0,,home
29600709,0,5,7,1610612741,CHI,Chicago,36,17,6,9,0.0,16.0,11.0,,home
29600714,0,8,2,1610612745,HOU,Houston,28,7,10,3,1.0,22.0,10.0,,home
29600707,0,3,0,1610612764,WAS,Washington,68,24,22,24,0.0,16.0,11.0,,home
29600710,0,15,14,1610612749,MIL,Milwaukee,50,17,23,6,0.0,20.0,19.0,,home
29600712,0,3,2,1610612744,GSW,Golden State,48,10,16,14,2.0,10.0,6.0,,home
29600715,0,6,14,1610612763,VAN,Vancouver,68,11,13,12,1.0,17.0,16.0,,home
29600717,0,2,1,1610612755,PHI,Philadelphia,34,22,7,3,1.0,18.0,12.0,,home
29600719,0,4,1,1610612737,ATL,Atlanta,52,23,19,21,0.0,15.0,8.0,,home
29600718,0,2,7,1610612743,DEN,Denver,42,15,26,1,0.0,20.0,7.0,,home
29600724,0,10,7,1610612765,DET,Detroit,34,16,16,4,2.0,16.0,9.0,,home
29600723,0,1,4,1610612755,PHI,Philadelphia,46,21,6,2,1.0,13.0,9.0,,home
29600728,0,10,8,1610612758,SAC,Sacramento,48,17,18,26,0.0,12.0,14.0,,home
29600727,0,4,15,1610612747,LAL,Los Angeles,46,14,13,6,1.0,16.0,6.0,,home
29600725,0,1,1,1610612741,CHI,Chicago,50,23,12,25,0.0,15.0,6.0,,home
29600722,0,1,2,1610612754,IND,Indiana,20,9,2,19,1.0,24.0,9.0,,home
29600729,0,4,10,1610612738,BOS,Boston,56,22,18,6,1.0,22.0,16.0,,home
29600734,0,3,6,1610612737,ATL,Atlanta,44,7,4,5,0.0,15.0,5.0,,home
29600736,0,1,2,1610612763,VAN,Vancouver,50,6,11,4,0.0,12.0,3.0,,home
